,slctn_nmbr,clnt_id,accnt_id,gndr,brth_yr,prsnt_age,accnt_bgn_date,cprtn_prd_d,erly_pnsn_flg,accnt_status,pnsn_age,prvs_npf,brth_plc,addrss_type,rgn,dstrct,city,sttlmnt,pstl_code,okato,phn,email,lk,assgn_npo,assgn_ops
318441,1,0x33DA366889C000468397EFEE07262F24,0x2DE14F3649FAF54CB938668DAFB1F125,м,1960,64,2011-04-25,108,0,Накопительный период,61,СФР,"0,г.Слюдянка Иркутской обл обл.",Адрес по прописке,ИРКУТСКАЯ ОБЛ,,ИРКУТСК Г,,664058,25000000000.0,нет,нет,нет,нет,нет
182295,2,0xA70B5854A59F83478C0F4FBA2994F903,0xD9E3C34614D34544BDCD7474423CD604,ж,1962,62,2008-03-12,385,0,Накопительный период,55,,МИАСС,Адрес по прописке,ЧЕЛЯБИНСКАЯ ОБЛ,,МИАСС Г,,456300,75000000000.0,нет,нет,нет,нет,нет
275973,0,0xFA41FEFEDB9D244CB47DCD9081066C3E,0xAE9260DC6A920C488BA80A01DF841A58,м,1957,67,2005-11-04,143,0,Накопительный период,60,СФР,"1,ПОДСОСЕНЬЕ ВОЖЕГОДСКИЙ Р-Н ВОЛОГОДСКАЯ ОБЛ",Адрес места жительства,ВОЛОГОДСКАЯ ОБЛ,ВОЖЕГОДСКИЙ Р-Н,,ЯВЕНГА СТ,162180,19000000000.0,нет,нет,нет,нет,нет
388138,0,0x13D16FEB84CC5D498D9689295E281546,0x85FC7A75D1ACDA4485D163744CBEBA91,ж,1962,62,2007-12-17,102,0,Накопительный период,55,,"0,Г. КИНЕЛЬ, КУЙБЫШЕВСКАЯ ОБЛ.",Адрес места жительства,УЛЬЯНОВСКАЯ ОБЛ,,УЛЬЯНОВСК Г,,432071,73000000000.0,нет,нет,нет,нет,нет
220616,0,0x5D2AAC5FCAE6F0448EEE60A2E5B1C3D0,0xFC414A5921A46D46B2C932636A8272C9,м,1957,67,2007-10-18,162,0,Накопительный период,60,СФР,"1,ГОР. НИЖНИЙ ТАГИЛ СВЕРДЛОВСКОЙ ОБЛАСТИ",Адрес места жительства,ЯРОСЛАВСКАЯ ОБЛ,,ЯРОСЛАВЛЬ Г,,150029,78000000000.0,нет,нет,нет,нет,нет
463149,3,0x943D2C768A4FB38311E6595950AA67FA,0x943D2C768A4FB38311E6595950AA67FC,м,1955,69,2005-07-27,243,0,Накопительный период,60,СФР,"1,СЕВЕРОУРАЛЬСК,,СВЕРДЛОВСКАЯ ОБЛАСТЬ,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,СЕВЕРОУРАЛЬСК Г,КАЛЬЯ П,624474,65000000000.0,нет,нет,нет,нет,нет
174412,0,0x5E01EC7E02AAB54FA6C7455274885EAB,0x27BA83CA30D7444F9A4CF3D9B52F7431,ж,1960,64,2007-03-29,365,0,Накопительный период,55,СФР,"1,СЫЗРАНЬ, КУЙБЫШЕВСКАЯ ОБЛАСТЬ",Адрес места жительства,САМАРСКАЯ ОБЛ,,СЫЗРАНЬ Г,,446023,36000000000.0,нет,нет,нет,нет,нет
261340,0,0x963602838EDA5B44BDE00534A3817031,0x29247B74B267624B8799CA3F2A2AD5F9,м,1957,67,2013-05-06,74,0,Накопительный период,60,СФР,"1,СТАВРОПОЛЬСКИЙ КРАЙ, ИЗОБИЛЬНЕНСКИЙ Р-Н, С. КАМЕННОБРОДСКАЯ",Адрес места жительства,СТАВРОПОЛЬСКИЙ КРАЙ,ИЗОБИЛЬНЕНСКИЙ Р-Н,,КАМЕННОБРОДСКАЯ СТ-ЦА,356125,7000000000.0,нет,нет,нет,нет,нет
210365,0,0xDA384A9692682A41889B86732BB201B9,0x770AB2B25D8E6D449690DDEAB95D7D43,ж,1961,63,2005-12-29,88,0,Накопительный период,55,СФР,"1,КАРЛАМАН КАРМАСКАЛИНСКИЙ БАШКИРСКАЯ АССР",Адрес места жительства,БАШКОРТОСТАН РЕСП,БЕЛОРЕЦКИЙ Р-Н,,ИНЗЕР С,453560,80000000000.0,нет,нет,нет,нет,нет
362161,0,0xFCF86EF3934BD645813DCABCF1ED8677,0xA063CD4617EF7040AEC86FEA5A3A3FC0,ж,1957,67,2010-09-21,182,0,Накопительный период,55,СФР,"1,С/С ЛИСОВСКИЙ КРАСНОАРМЕЙСКОГО Р-НА ДОНЕЦКОЙ ОБЛ",Адрес места жительства,КРАСНОДАРСКИЙ КРАЙ,КАНЕВСКОЙ Р-Н,,ПРИВОЛЬНАЯ СТ-ЦА,353712,3000000000.0,нет,нет,нет,нет,нет
373099,0,0xCDB9F47A0096BC4CBD30FDBB0F23914D,0x0A53A9D9DE165E45AD44DBBA0409F1D5,ж,1958,66,2005-12-12,105,0,Накопительный период,55,СФР,"1,С.ИТКУЛЬ ЧУЛЫМСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛАСТИ",Адрес места жительства,НОВОСИБИРСКАЯ ОБЛ,ЧЕРЕПАНОВСКИЙ Р-Н,ЧЕРЕПАНОВО Г,,633525,50000000000.0,нет,нет,нет,нет,нет
73527,2,0xEFD5F72098330B449A3EE245B1F687AB,0x0E70FEB5E254AE44B74808DB049FA99B,ж,1965,59,2010-12-24,88,0,Накопительный период,56,СФР,ГОР. ДАНКОВ ЛИПЕЦКОЙ ОБЛ.,Адрес места жительства,ЛИПЕЦКАЯ ОБЛ,ДАНКОВСКИЙ Р-Н,ДАНКОВ,,399850,42000000000.0,нет,нет,нет,нет,нет
236039,0,0x2C30BB3A9F05134898BAA6E7180AB053,0xF4146DD00A630243B6B86FE078D26F14,ж,1964,60,2013-12-09,498,0,Накопительный период,55,СФР,"0,КАРА-КУЛЬДЖА,УЗГЕНСКИЙ,ОШСКАЯ ОБЛАСТЬ",Адрес места жительства,ИРКУТСКАЯ ОБЛ,,ЗИМА Г,,665383,25000000000.0,нет,нет,нет,нет,нет
210153,0,0x20D7865A6596314BA5BF197F797F2493,0xDB570D95DDBF854A8184B6B494CF929A,ж,1959,65,2007-12-17,102,0,Накопительный период,55,СФР,"1,Г.СРЕТЕНСК ЧИТИНСКОЙ ОБЛ",Адрес места жительства,ЗАБАЙКАЛЬСКИЙ КРАЙ,ШИЛКИНСКИЙ Р-Н,ШИЛКА Г,,673370,76000000000.0,нет,нет,нет,нет,нет
146346,0,0xB8C238D8538F524EBF8157AAF91E5ECD,0x33E76CE09DFBAD4F9CB5B8D3613577E8,м,1958,66,2010-12-30,82,0,Накопительный период,60,"НПФ ""УРАЛОБОРОНЗАВОДСКИЙ""","1,ГОР. СВЕРДЛОВСК",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,НИЖНИЙ ТАГИЛ Г,,622051,65000000000.0,нет,нет,нет,нет,нет
443132,0,0x2350B42417A19F4AA1FAC4D9315EEF57,0xE7D20462B550DB40B2168CF496691AA5,м,1953,71,2006-11-27,116,0,Накопительный период,60,СФР,"1,Г.АЛМА-АТА",Адрес места жительства,САНКТ-ПЕТЕРБУРГ Г,,,СЛАВЯНКА (П ШУШАРЫ) ТЕР,196634,40000000000.0,нет,нет,нет,нет,нет
204917,0,0x1813E23C523A9144A316061D8F5BC333,0xF7864726C694C042AF79E0F3893D2AD1,м,1958,66,2010-04-12,344,0,Накопительный период,60,СФР,"1,Д ДВА КЛЮЧА ИСАКЛИНСКОГО Р-НА КУЙБЫШЕВСКОЙ ОБЛ",Адрес места жительства,ПРИМОРСКИЙ КРАЙ,,ЛЕСОЗАВОДСК Г,,692031,5000000000.0,нет,нет,нет,нет,нет
342735,0,0x806CD4A4F4E93640A44A9C58D076C6C1,0xE37F35DDB50E5241BBCC40FF5F1C4273,ж,1958,66,2008-12-04,117,0,Накопительный период,55,СФР,"1,Г.ИЛАНСКИЙ КРАСНОЯРСКИЙ КРАЙ",Адрес места жительства,КРАСНОЯРСКИЙ КРАЙ,ИЛАНСКИЙ Р-Н,ИЛАНСКИЙ Г,,663800,4000000000.0,нет,нет,нет,нет,нет
234689,0,0xF16B233CBFFB0B48BDA9215580483973,0x82EE81C564551B4A89940807A5507497,ж,1964,60,2011-05-11,323,0,Накопительный период,55,"АО НПФ ""СБЕРФОНД СОЛНЕЧНЫЙ БЕРЕГ""","1,Р.П. БАЗАРНЫЙ КАРАБУЛАК БАЗАРНО-КАРАБУЛАКСКИЙ Р-Н САРАТОВСКАЯ ОБЛАСТЬ",Адрес места жительства,САРАТОВСКАЯ ОБЛ,БАЗАРНО-КАРАБУЛАКСКИЙ Р-Н,,СВОБОДНЫЙ РП,412616,63000000000.0,нет,нет,нет,нет,нет
430768,2,0xA7F29E12E310D940B28C5BF26AD92B07,0xE2CC8EAE2303B641B52C7C14D9EA73C6,ж,1965,59,2012-11-25,121,0,Накопительный период,56,,НЕКРАСОВО БЕЛОЯРСКИЙ СВЕРДЛОВСКАЯ ОБЛАСТЬ,Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,КАМЕНСК-УРАЛЬСКИЙ Г,,623414,65000000000.0,нет,нет,да,нет,нет
15162,0,0x3AA0E0B35646E342AE9C88E9A2EF7C9F,0x0DF7217C7808074BA7E812D8AD41E667,ж,1958,66,2007-12-03,116,0,Накопительный период,55,СФР,"1,П.ЛЕСНЫЕ ПОЛЯНЫ ОМУТНИНСКИЙ Р-Н КИРОВСКАЯ ОБЛАСТЬ",Адрес места жительства,КИРОВСКАЯ ОБЛ,,КИРОВ Г,ЛЯНГАСОВО ПГТ,610051,33000000000.0,нет,нет,нет,нет,нет
340260,0,0x9811C626AF910B4FA3008717CE3A4842,0xAD16213B913CDA41866B3E8BC11132B0,ж,1960,64,2005-08-31,208,0,Накопительный период,55,СФР,"1,Г. КЯХТА РЕСПУБЛИКИ БУРЯТИЯ",Адрес места жительства,БУРЯТИЯ РЕСП,,СЕВЕРОБАЙКАЛЬСК Г,,671700,81000000000.0,нет,нет,нет,нет,нет
193395,0,0xDD7FB84D53C4AA4DAC2CBFAE35C93260,0xF19AF8428974BA41A277B81517E87A3D,ж,1965,59,2009-10-14,173,0,Накопительный период,56,"ОАО ""НПФ ""БЛАГОДЕНСТВИЕ""","1,ГОР. ИРКУТСК",Адрес места жительства,ИРКУТСКАЯ ОБЛ,,ИРКУТСК Г,,664053,25000000000.0,нет,нет,да,нет,нет
499912,0,0x0869AED28B810E4383B8E89FC758ACD9,0x5FA0717AF781C846AB1942F6CAA83D51,ж,1963,61,2011-02-28,394,0,Накопительный период,55,СФР,"0,ДУШАНБЕ Г.,,ТАДЖИКСКАЯ ССР,",Адрес места жительства,КРАСНОДАРСКИЙ КРАЙ,,АРМАВИР Г,,352919,3000000000.0,нет,нет,нет,нет,нет
158982,1,0x58C753A44F08BC43BC3BFF20BDE50727,0x0B4E212CA2AD934CAFCA4D1717488F5C,ж,1961,63,2008-12-10,111,0,Накопительный период,55,СФР,"0,г.Чита",Адрес по прописке,ЗАБАЙКАЛЬСКИЙ КРАЙ,ЧИТИНСКИЙ Р-Н,,КОЛОЧНОЕ 2-Е С,672043,76000000000.0,нет,нет,нет,нет,нет
317980,0,0x91CDDB017952FE4D9FD49F585904AF95,0x060CC89E6DF92745828F9F0D131204EC,м,1955,69,2006-07-13,256,0,Накопительный период,60,,"0,Г. ХАРОВСК,,ВОЛОГОДСКАЯ ОБЛ.,",Адрес места жительства,ВОЛОГОДСКАЯ ОБЛ,,ЧЕРЕПОВЕЦ Г,,162606,19000000000.0,нет,нет,нет,нет,нет
12739,3,0x943D2C768A4FB38311E65AF684650AED,0x943D2C768A4FB38311E65AF684650AEF,м,1957,67,2007-08-07,234,0,Накопительный период,60,СФР,"1,БЕРЕЗНИКИ,,ПЕРМСКАЯ ОБЛАСТЬ,",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,БЕРЕЗНИКИ Г,,618400,57000000000.0,нет,нет,нет,нет,нет
520669,0,0xA144AC324A37794C810E305C6115B438,0x77ADE469B49D8740B60C01E4B71F7754,м,1958,66,2005-12-22,95,0,Накопительный период,60,СФР,"1,ДЕРЕВНЯ АНТРОПИХА ЮКАМЕНСКОГО Р-НА УДМУРТСКОЙ АССР",Адрес места жительства,УДМУРТСКАЯ РЕСП,,ГЛАЗОВ Г,,427621,94000000000.0,нет,нет,нет,нет,нет
466997,2,0x15DCE3BD652E844B9E227403DC3A60F0,0x40D4FB677581C74588B4A091170D10A8,м,1957,67,2007-06-01,301,0,Накопительный период,60,,"1,С. ТРОСТНОЕ СТАНОВЛЯНСКОГО Р-НА ЛИПЕЦКОЙ ОБЛ.",Адрес места жительства,ЛИПЕЦКАЯ ОБЛ,,ЛИПЕЦК Г,,398036,42000000000.0,нет,нет,да,нет,нет
472095,0,0x85E086E4AC92D749BDA6C3074836158D,0x07AE767DED5D834481C176D6B1ECFEE9,ж,1959,65,2006-12-29,84,0,Накопительный период,55,СФР,"1,Д.НОВО-ДУРОВО ГУСЬ-ГРУСТАЛЬНОГО Р-НА ВЛАДИМИРСКОЙ ОБЛ",Адрес места жительства,МОСКВА Г,,,,123458,45000000000.0,нет,нет,нет,нет,нет
368438,0,0x3D06D085259F7C41B9C465CFCBA8FB83,0x9299F9C7B88BEC458A1892DE68F92600,ж,1964,60,2008-10-13,169,0,Накопительный период,55,СФР,"1,ДЕР. СУКМАНОВО ЧЕРНСКОГО Р-НА ТУЛЬСКОЙ ОБЛ.",Адрес места жительства,ТУЛЬСКАЯ ОБЛ,,ТУЛА Г,,300005,70000000000.0,нет,нет,да,нет,нет
36688,1,0x0E1E02F3FB65964F81AAD99DBC568657,0x8D3D0ABCEFDD7F4D8BE3AC543B08580D,ж,1964,60,2010-02-25,390,0,Накопительный период,55,СФР,"1,г.Фрунзе Киргизская ССР",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,ЕЛАНСКИЙ Р-Н,,ЕЛАНЬ РП,403731,18000000000.0,нет,нет,да,нет,нет
71232,0,0x6C698C98FC73EE4B93D59BA3B107C1FA,0xA6D804878AF6184F8E431B50C6F958FD,ж,1962,62,2010-12-30,82,0,Накопительный период,55,СФР,"1,ИЖЕВСК УДМУРТСКАЯ АССР",Адрес места жительства,УДМУРТСКАЯ РЕСП,,ИЖЕВСК Г,,426023,94000000000.0,нет,нет,нет,нет,нет
368361,0,0x31597FF4FE693D45B3347ACBEE8E801D,0xBBC3026C2CAFEA49A1C322EA3767EE16,ж,1965,59,2006-12-29,84,0,Накопительный период,56,СФР,"1,Г. БЕСЛАН РЕСПУБЛИКА СЕВЕРНАЯ АЛАНИЯ",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛГОГРАД Г,РАБОЧИЙ ПОСЕЛОК ГОРЬКОВСКИЙ ТЕР,400038,18000000000.0,нет,нет,нет,нет,нет
425250,3,0x943D2C768A4FB38311E65AFD7BEB4CD1,0x943D2C768A4FB38311E65AFD7BEB4CD3,м,1959,65,2007-12-03,116,0,Накопительный период,60,СФР,"1,В-БРАГИНО,КРАСНОКАМСКИЙ,ПЕРМСКАЯ ОБЛАСТЬ,",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,КРАСНОКАМСК Г,МЫСЫ С,617071,57000000000.0,нет,нет,нет,нет,нет
489089,1,0x2251898DC23D8449B10ED82FE046CAA3,0x56397539C110F040A4603A3C5B0452D2,ж,1959,65,2012-12-25,94,0,Накопительный период,55,"ЗАО ""НПФ ""ПРОМАГРОФОНД""","0,Новороссийск Краснодарский край",Адрес по прописке,КРАСНОДАРСКИЙ КРАЙ,,НОВОРОССИЙСК Г,,353901,3000000000.0,нет,нет,нет,нет,нет
311303,2,0x9236F4BA76FF914994A559C9E8CDF858,0x86A194AFF146AD45935F7C5FEE15AB15,ж,1959,65,2011-07-25,248,0,Накопительный период,55,"ЗАО ""НПФ ""ПРОМАГРОФОНД""",УДМУРТСКАЯ АССР ГЛАЗОВСКИЙ ВЕРХ-ПАРЗИ,Адрес по прописке,УДМУРТСКАЯ РЕСП,ГЛАЗОВСКИЙ Р-Н,,ПАРЗИ С,427643,94000000000.0,нет,нет,нет,нет,нет
102788,0,0x05C57FAC964D6C4EB6B6A2E147097AE2,0x06788CBAAA12624391019C7AB396FA9E,м,1957,67,2010-04-27,329,0,Накопительный период,60,СФР,"1,Г. ЖИГУЛЕВСК КУЙБЫШЕВСКОЙ ОБЛАСТИ",Адрес места жительства,КОСТРОМСКАЯ ОБЛ,НЕЙСКИЙ Р-Н,НЕЯ Г,,157330,34000000000.0,нет,нет,да,нет,нет
183502,3,0x943D2C768A4FB38311E659089A6E1469,0x943D2C768A4FB38311E659089A6E146B,м,1958,66,2004-09-30,91,0,Накопительный период,60,СФР,"1,ПОЛЕВСКОЙ,,СВЕРДЛОВСКАЯ ОБЛАСТЬ,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ПОЛЕВСКОЙ Г,,623388,65000000000.0,нет,нет,нет,нет,нет
140270,0,0xC69BF31F14F7654DAA2205E2A899E616,0xA39C8BE138366947BA5A3EF9FF13951D,ж,1962,62,2006-12-26,87,0,Накопительный период,55,СФР,"1,С. НОВОКАМЕНКА ТАШЛИНСКОГО Р-НА ОРЕНБУРГСКОЙ ОБЛ.",Адрес места жительства,ЯРОСЛАВСКАЯ ОБЛ,,ЯРОСЛАВЛЬ Г,,150051,78000000000.0,нет,нет,нет,нет,нет
126379,0,0xEF218C6E2C16404E865611D2CC9BBAB0,0x1DCA04A1187B8D439F309512D93D6E02,ж,1958,66,2005-12-29,88,0,Накопительный период,55,СФР,"1,С. АННЕНСКОЕ, КАРТАЛИНСКИЙ Р-Н, ЧЕЛЯБИНСКАЯ ОБЛ.",Адрес места жительства,ЧЕЛЯБИНСКАЯ ОБЛ,КАРТАЛИНСКИЙ Р-Н,КАРТАЛЫ Г,,457353,75000000000.0,нет,нет,нет,нет,нет
57309,1,0x28894DC0B263D8418580380E08D811D3,0xEB9F66CB37120F48B8520A2519C70462,ж,1960,64,2011-10-20,160,0,Накопительный период,55,СФР,"0,п.Яшкино, Яшкинский р-н, Кемеровская обл.",Адрес по прописке,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,ЯШКИНСКИЙ Р-Н,ЯШКИНО ПГТ,,652010,32000000000.0,нет,нет,нет,нет,нет
401886,2,0xE423C65CBEE1264E962BA2FD56D72C2C,0x292103AD5F344C4289E8AF72C11A7881,ж,1964,60,2006-09-21,186,0,Накопительный период,55,,"1,ГОР. ВЕРХНИЙ-УФАЛЕЙ ЧЕЛЯБИНСКОЙ ОБЛ.",Адрес места жительства,ЛИПЕЦКАЯ ОБЛ,,ЛИПЕЦК Г,,398046,42000000000.0,нет,нет,нет,нет,нет
243692,0,0x68FCB7520CF9874D91C03604B792F485,0xF3BB6EB3BD3A8B45BA06D5C98F32CBA5,м,1957,67,2007-12-24,95,0,Накопительный период,60,СФР,"1,ПОС НОВОУТКИНСК ГОР ПЕРВОУРАЛЬСКА СВЕРДЛОВСКОЙ ОБЛ",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ПЕРВОУРАЛЬСК Г,КУЗИНО П,623140,65000000000.0,нет,нет,нет,нет,нет
448313,3,0x943D2C768A4FB38311E65DF0F7EF2861,0x943D2C768A4FB38311E65DF0FDE9CB7A,м,1959,65,2009-12-24,127,0,Накопительный период,60,"АО ""НПФ ""ОТКРЫТИЕ""","1,БУХАРА,,УЗБЕКСКАЯ ССР,",Адрес места жительства,САМАРСКАЯ ОБЛ,,ТОЛЬЯТТИ Г,,445009,36000000000.0,нет,нет,нет,нет,нет
136622,0,0x4C8324B346F05F4BB04403CB5E492715,0x478CFC0C088BAA44A7E0E5FB3EDC09A7,ж,1965,59,2007-11-26,123,0,Накопительный период,56,СФР,"1,КАТТАКУРГАНСКОГО РАЙОНА САМАРКАНДСКОЙ ОБЛАСТИ",Адрес места жительства,БЕЛГОРОДСКАЯ ОБЛ,НОВООСКОЛЬСКИЙ Р-Н,,СТАРАЯ БЕЗГИНКА С,309000,14000000000.0,нет,нет,нет,нет,нет
505373,0,0x35F4B1FF333413449F4FA1692999A0CC,0x23437FD13C63B848971A4162DD953ACC,м,1960,64,2006-07-13,253,0,Накопительный период,61,СФР,"1,Г.ЧЕЛЯБИНСК",Адрес места жительства,ЧЕЛЯБИНСКАЯ ОБЛ,,ЧЕЛЯБИНСК Г,,454081,75000000000.0,нет,нет,нет,нет,нет
400282,0,0x5D45E7D07B97A146888DAF02DC62EC24,0x03F656261D44DC42BF16483136E77619,ж,1964,60,2007-02-16,406,0,Накопительный период,55,СФР,"1,Г.КОПЕЙСК ЧЕЛЯБИНСКОЙ ОБЛАСТИ",Адрес места жительства,ЧЕЛЯБИНСКАЯ ОБЛ,,,ЛОКОМОТИВНЫЙ ПГТ,457390,75000000000.0,нет,нет,нет,нет,нет
174456,2,0x9253AA50BE58374A8208C6B4E4AD3096,0xE8CD85FE80634041A91FB087E5F15BF3,ж,1964,60,2010-04-22,343,0,Накопительный период,55,,ПОС. ТОВАРКОВСКИЙ БОГОРОДИЦКОГО Р-НА ТУЛЬСКОЙ ОБЛ.,Адрес по прописке,ТУЛЬСКАЯ ОБЛ,БОГОРОДИЦКИЙ Р-Н,,ТОВАРКОВСКИЙ П,301823,70000000000.0,нет,нет,нет,нет,нет
57593,0,0x77C230ACA4A9A34384291AC5E2D3FADE,0x3DCBF1F84D42AA4FA6DF349084AAFDB5,ж,1961,63,2005-11-07,140,0,Накопительный период,55,СФР,"1,ОБШАРОВКА, ПРИВОЛЖСКИЙ, КУЙБЫШЕВСКАЯ ОБЛАСТЬ",Адрес места жительства,САМАРСКАЯ ОБЛ,,САМАРА Г,,443020,36000000000.0,нет,нет,нет,нет,нет
165812,0,0x5AECAED6A54B944F82B5D8A22C86DB64,0xC031C899ED110A459CB565DE8D9806CC,ж,1961,63,2005-12-20,97,0,Накопительный период,55,СФР,"1,КРАСНОДАРСКИЙ КР., КРЫМСКИЙ Р-Н, Г. КРЫМСК",Адрес места жительства,КРАСНОДАРСКИЙ КРАЙ,КРЫМСКИЙ Р-Н,КРЫМСК Г,,353386,3000000000.0,нет,нет,нет,нет,нет
